date;state;city;place_type;confirmed;deaths;order_for_place;is_last;estimated_population_2019;estimated_population;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;country;state_name
2021-09-22;MG;Piedade de Caratinga;city;745;24;330;True;8566.0;8702.0;3150158.0;8561.25029;0.0322;Brazil;Minas Gerais
2021-09-22;MG;Piedade de Ponte Nova;city;220;9;317;True;4140.0;4140.0;3150208.0;5314.00966;0.0409;Brazil;Minas Gerais
2021-09-22;MG;Piedade do Rio Grande;city;392;10;333;True;4497.0;4466.0;3150307.0;8777.42947;0.0255;Brazil;Minas Gerais
2021-09-22;MG;Piedade dos Gerais;city;83;5;383;True;4982.0;5009.0;3150406.0;1657.01737;0.0602;Brazil;Minas Gerais
2021-09-22;MG;Pimenta;city;885;20;334;True;8660.0;8688.0;3150505.0;10186.46409;0.0226;Brazil;Minas Gerais
2021-09-22;MG;Pingo-d'Água;city;431;11;322;True;4941.0;4986.0;3150539.0;8644.20377;0.0255;Brazil;Minas Gerais
2021-09-22;MG;Pintópolis;city;161;4;344;True;7507.0;7524.0;3150570.0;2139.81925;0.0248;Brazil;Minas Gerais
2021-09-22;MG;Piracema;city;117;15;362;True;6409.0;6398.0;3150604.0;1828.69647;0.1282;Brazil;Minas Gerais
2021-09-22;MG;Pirajuba;city;735;27;345;True;6199.0;6348.0;3150703.0;11578.44991;0.0367;Brazil;Minas Gerais
2021-09-22;MG;Piranga;city;611;35;362;True;17626.0;17634.0;3150802.0;3464.89736;0.0573;Brazil;Minas Gerais
2021-09-22;MG;Piranguinho;city;1005;48;361;True;8596.0;8640.0;3151008.0;11631.94444;0.0478;Brazil;Minas Gerais
2021-09-22;MG;Piranguçu;city;504;15;367;True;5472.0;5488.0;3150901.0;9183.67347;0.0298;Brazil;Minas Gerais
2021-09-22;MG;Pirapetinga;city;2477;32;393;True;10752.0;10772.0;3151107.0;22994.80134;0.0129;Brazil;Minas Gerais
2021-09-22;MG;Pirapora;city;6444;92;395;True;56428.0;56640.0;3151206.0;11377.11864;0.0143;Brazil;Minas Gerais
2021-09-22;MG;Piraúba;city;1616;25;361;True;10787.0;10759.0;3151305.0;15019.98327;0.0155;Brazil;Minas Gerais
2021-09-22;MG;Pitangui;city;2383;98;360;True;27989.0;28215.0;3151404.0;8445.86213;0.0411;Brazil;Minas Gerais
2021-09-22;MG;Piumhi;city;5425;105;398;True;34691.0;34918.0;3151503.0;15536.39956;0.0194;Brazil;Minas Gerais
2021-09-22;MG;Planura;city;1912;48;374;True;12133.0;12292.0;3151602.0;15554.83241;0.0251;Brazil;Minas Gerais
2021-09-22;MG;Pocrane;city;793;8;344;True;8432.0;8359.0;3151909.0;9486.78072;0.0101;Brazil;Minas Gerais
2021-09-22;MG;Pompéu;city;3543;52;347;True;31812.0;32035.0;3152006.0;11059.77837;0.0147;Brazil;Minas Gerais
2021-09-22;MG;Ponte Nova;city;6671;205;369;True;59742.0;59875.0;3152105.0;11141.54489;0.0307;Brazil;Minas Gerais
2021-09-22;MG;Ponto Chique;city;337;13;317;True;4261.0;4283.0;3152131.0;7868.3166;0.0386;Brazil;Minas Gerais
2021-09-22;MG;Ponto dos Volantes;city;520;21;337;True;12121.0;12179.0;3152170.0;4269.64447;0.0404;Brazil;Minas Gerais
2021-09-22;MG;Porteirinha;city;2916;62;374;True;37906.0;37864.0;3152204.0;7701.24657;0.0213;Brazil;Minas Gerais
2021-09-22;MG;Porto Firme;city;798;15;385;True;11279.0;11348.0;3152303.0;7032.07614;0.0188;Brazil;Minas Gerais
2021-09-22;MG;Poté;city;1083;19;370;True;16555.0;16616.0;3152402.0;6517.81416;0.0175;Brazil;Minas Gerais
2021-09-22;MG;Pouso Alegre;city;24381;456;404;True;150737.0;152549.0;3152501.0;15982.40565;0.0187;Brazil;Minas Gerais
2021-09-22;MG;Pouso Alto;city;918;26;334;True;5940.0;5900.0;3152600.0;15559.32203;0.0283;Brazil;Minas Gerais
2021-09-22;MG;Poço Fundo;city;1683;11;379;True;16791.0;16846.0;3151701.0;9990.5022;0.0065;Brazil;Minas Gerais
2021-09-22;MG;Poços de Caldas;city;14356;497;415;True;167397.0;168641.0;3151800.0;8512.75787;0.0346;Brazil;Minas Gerais
2021-09-22;MG;Prados;city;795;19;326;True;9031.0;9080.0;3152709.0;8755.50661;0.0239;Brazil;Minas Gerais
2021-09-22;MG;Prata;city;3314;109;351;True;27856.0;28017.0;3152808.0;11828.53268;0.0329;Brazil;Minas Gerais
2021-09-22;MG;Pratinha;city;293;3;353;True;3603.0;3631.0;3153004.0;8069.40237;0.0102;Brazil;Minas Gerais
2021-09-22;MG;Pratápolis;city;653;25;359;True;8603.0;8566.0;3152907.0;7623.16134;0.0383;Brazil;Minas Gerais
2021-09-22;MG;Presidente Bernardes;city;282;8;317;True;5369.0;5341.0;3153103.0;5279.91013;0.0284;Brazil;Minas Gerais
2021-09-22;MG;Presidente Juscelino;city;153;5;380;True;3641.0;3606.0;3153202.0;4242.92845;0.0327;Brazil;Minas Gerais
2021-09-22;MG;Presidente Kubitschek;city;212;6;324;True;3002.0;3001.0;3153301.0;7064.3119;0.0283;Brazil;Minas Gerais
2021-09-22;MG;Presidente Olegário;city;1096;33;333;True;19573.0;19627.0;3153400.0;5584.14429;0.0301;Brazil;Minas Gerais
2021-09-22;MG;Prudente de Morais;city;615;22;317;True;10733.0;10834.0;3153608.0;5676.57375;0.0358;Brazil;Minas Gerais
2021-09-22;MG;Quartel Geral;city;170;2;317;True;3563.0;3584.0;3153707.0;4743.30357;0.0118;Brazil;Minas Gerais
2021-09-22;MG;Queluzito;city;115;5;317;True;1939.0;1943.0;3153806.0;5918.68245;0.0435;Brazil;Minas Gerais
2021-09-22;MG;Raposos;city;2021;43;373;True;16354.0;16429.0;3153905.0;12301.41822;0.0213;Brazil;Minas Gerais
2021-09-22;MG;Raul Soares;city;2549;59;355;True;23762.0;23711.0;3154002.0;10750.28468;0.0231;Brazil;Minas Gerais
2021-09-22;MG;Recreio;city;776;18;366;True;10517.0;10520.0;3154101.0;7376.42586;0.0232;Brazil;Minas Gerais
2021-09-22;MG;Reduto;city;433;11;318;True;7154.0;7201.0;3154150.0;6013.05374;0.0254;Brazil;Minas Gerais
2021-09-22;MG;Resende Costa;city;670;22;334;True;11500.0;11540.0;3154200.0;5805.89255;0.0328;Brazil;Minas Gerais
2021-09-22;MG;Resplendor;city;2129;47;353;True;17397.0;17396.0;3154309.0;12238.44562;0.0221;Brazil;Minas Gerais
2021-09-22;MG;Ressaquinha;city;323;11;317;True;4808.0;4817.0;3154408.0;6705.41831;0.0341;Brazil;Minas Gerais
2021-09-22;MG;Riachinho;city;569;11;363;True;8136.0;8134.0;3154457.0;6995.32825;0.0193;Brazil;Minas Gerais
2021-09-22;MG;Riacho dos Machados;city;579;8;366;True;9481.0;9476.0;3154507.0;6110.17307;0.0138;Brazil;Minas Gerais
2021-09-22;MG;Ribeirão Vermelho;city;400;10;353;True;4033.0;4047.0;3154705.0;9883.86459;0.025;Brazil;Minas Gerais
2021-09-22;MG;Ribeirão das Neves;city;19562;808;403;True;334858.0;338197.0;3154606.0;5784.2027;0.0413;Brazil;Minas Gerais
2021-09-22;MG;Rio Acima;city;1017;33;353;True;10312.0;10420.0;3154804.0;9760.07678;0.0324;Brazil;Minas Gerais
2021-09-22;MG;Rio Casca;city;1094;42;339;True;13564.0;13473.0;3154903.0;8119.94359;0.0384;Brazil;Minas Gerais
2021-09-22;MG;Rio Doce;city;286;10;317;True;2610.0;2620.0;3155009.0;10916.03053;0.035;Brazil;Minas Gerais
2021-09-22;MG;Rio Espera;city;343;10;348;True;5474.0;5402.0;3155207.0;6349.50019;0.0292;Brazil;Minas Gerais
2021-09-22;MG;Rio Manso;city;515;11;353;True;5832.0;5879.0;3155306.0;8759.9932;0.0214;Brazil;Minas Gerais
2021-09-22;MG;Rio Novo;city;506;27;367;True;8949.0;8957.0;3155405.0;5649.21291;0.0534;Brazil;Minas Gerais
2021-09-22;MG;Rio Paranaíba;city;1877;29;352;True;12313.0;12335.0;3155504.0;15216.86259;0.0155;Brazil;Minas Gerais
2021-09-22;MG;Rio Pardo de Minas;city;1319;8;334;True;30914.0;31045.0;3155603.0;4248.67128;0.0061;Brazil;Minas Gerais
2021-09-22;MG;Rio Piracicaba;city;2271;28;355;True;14339.0;14332.0;3155702.0;15845.66006;0.0123;Brazil;Minas Gerais
2021-09-22;MG;Rio Pomba;city;1095;36;363;True;17910.0;17959.0;3155801.0;6097.22145;0.0329;Brazil;Minas Gerais
2021-09-22;MG;Rio Preto;city;490;5;317;True;5476.0;5485.0;3155900.0;8933.45488;0.0102;Brazil;Minas Gerais
2021-09-22;MG;Rio Vermelho;city;464;4;341;True;12846.0;12739.0;3156007.0;3642.35811;0.0086;Brazil;Minas Gerais
2021-09-22;MG;Rio do Prado;city;389;7;317;True;5150.0;5133.0;3155108.0;7578.41418;0.018;Brazil;Minas Gerais
2021-09-22;MG;Ritápolis;city;283;13;317;True;4604.0;4562.0;3156106.0;6203.41955;0.0459;Brazil;Minas Gerais
2021-09-22;MG;Rochedo de Minas;city;235;4;317;True;2305.0;2320.0;3156205.0;10129.31034;0.017;Brazil;Minas Gerais
2021-09-22;MG;Rodeiro;city;956;17;362;True;8109.0;8224.0;3156304.0;11624.51362;0.0178;Brazil;Minas Gerais
2021-09-22;MG;Romaria;city;393;8;318;True;3533.0;3520.0;3156403.0;11164.77273;0.0204;Brazil;Minas Gerais
2021-09-22;MG;Rosário da Limeira;city;270;6;339;True;4594.0;4622.0;3156452.0;5841.627;0.0222;Brazil;Minas Gerais
2021-09-22;MG;Rubelita;city;192;2;328;True;5995.0;5798.0;3156502.0;3311.48672;0.0104;Brazil;Minas Gerais
2021-09-22;MG;Rubim;city;1221;26;324;True;10241.0;10256.0;3156601.0;11905.22621;0.0213;Brazil;Minas Gerais
2021-09-22;MG;Sabará;city;5787;225;409;True;136344.0;137125.0;3156700.0;4220.23701;0.0389;Brazil;Minas Gerais
2021-09-22;MG;Sabinópolis;city;699;20;323;True;15470.0;15416.0;3156809.0;4534.25013;0.0286;Brazil;Minas Gerais
2021-09-22;MG;Sacramento;city;3492;75;364;True;26185.0;26374.0;3156908.0;13240.31243;0.0215;Brazil;Minas Gerais
2021-09-22;MG;Salinas;city;3904;51;335;True;41527.0;41699.0;3157005.0;9362.33483;0.0131;Brazil;Minas Gerais
2021-09-22;MG;Salto da Divisa;city;435;19;362;True;7009.0;7012.0;3157104.0;6203.65088;0.0437;Brazil;Minas Gerais
2021-09-22;MG;Santa Bárbara;city;3647;45;367;True;31324.0;31604.0;3157203.0;11539.67852;0.0123;Brazil;Minas Gerais
2021-09-22;MG;Santa Bárbara do Leste;city;757;23;333;True;8147.0;8181.0;3157252.0;9253.14754;0.0304;Brazil;Minas Gerais
2021-09-22;MG;Santa Bárbara do Monte Verde;city;193;10;317;True;3150.0;3182.0;3157278.0;6065.36769;0.0518;Brazil;Minas Gerais
2021-09-22;MG;Santa Bárbara do Tugúrio;city;192;3;329;True;4430.0;4407.0;3157302.0;4356.70524;0.0156;Brazil;Minas Gerais
2021-09-22;MG;Santa Cruz de Minas;city;811;23;363;True;8604.0;8664.0;3157336.0;9360.57248;0.0284;Brazil;Minas Gerais
2021-09-22;MG;Santa Cruz de Salinas;city;45;3;317;True;4142.0;4107.0;3157377.0;1095.69028;0.0667;Brazil;Minas Gerais
2021-09-22;MG;Santa Cruz do Escalvado;city;436;8;317;True;4758.0;4725.0;3157401.0;9227.51323;0.0183;Brazil;Minas Gerais
2021-09-22;MG;Santa Efigênia de Minas;city;419;12;338;True;4409.0;4381.0;3157500.0;9564.02648;0.0286;Brazil;Minas Gerais
2021-09-22;MG;Santa Fé de Minas;city;245;2;317;True;3846.0;3826.0;3157609.0;6403.55463;0.0082;Brazil;Minas Gerais
2021-09-22;MG;Santa Helena de Minas;city;517;7;341;True;6366.0;6386.0;3157658.0;8095.83464;0.0135;Brazil;Minas Gerais
2021-09-22;MG;Santa Juliana;city;1260;50;339;True;14003.0;14255.0;3157708.0;8839.00386;0.0397;Brazil;Minas Gerais
2021-09-22;MG;Santa Luzia;city;8718;502;407;True;219134.0;220444.0;3157807.0;3954.74588;0.0576;Brazil;Minas Gerais
2021-09-22;MG;Santa Margarida;city;1220;28;370;True;16208.0;16302.0;3157906.0;7483.74433;0.023;Brazil;Minas Gerais
2021-09-22;MG;Santa Maria de Itabira;city;1032;37;396;True;10847.0;10857.0;3158003.0;9505.38823;0.0359;Brazil;Minas Gerais
2021-09-22;MG;Santa Maria do Salto;city;621;19;327;True;5232.0;5217.0;3158102.0;11903.39275;0.0306;Brazil;Minas Gerais
2021-09-22;MG;Santa Maria do Suaçuí;city;1021;21;318;True;14615.0;14611.0;3158201.0;6987.88584;0.0206;Brazil;Minas Gerais
2021-09-22;MG;Santa Rita de Caldas;city;923;36;317;True;8949.0;8924.0;3159209.0;10342.89556;0.039;Brazil;Minas Gerais
2021-09-22;MG;Santa Rita de Ibitipoca;city;101;2;317;True;3425.0;3402.0;3159407.0;2968.84186;0.0198;Brazil;Minas Gerais
2021-09-22;MG;Santa Rita de Jacutinga;city;310;9;365;True;4884.0;4863.0;3159308.0;6374.66584;0.029;Brazil;Minas Gerais
2021-09-22;MG;Santa Rita de Minas;city;793;13;317;True;7212.0;7268.0;3159357.0;10910.84205;0.0164;Brazil;Minas Gerais
2021-09-22;MG;Santa Rita do Itueto;city;912;8;320;True;5489.0;5457.0;3159506.0;16712.47938;0.0088;Brazil;Minas Gerais
2021-09-22;MG;Santa Rita do Sapucaí;city;4383;80;375;True;43260.0;43753.0;3159605.0;10017.59879;0.0183;Brazil;Minas Gerais
2021-09-22;MG;Santa Rosa da Serra;city;255;3;352;True;3350.0;3357.0;3159704.0;7596.06792;0.0118;Brazil;Minas Gerais
2021-09-22;MG;Santa Vitória;city;2682;51;351;True;19742.0;19872.0;3159803.0;13496.37681;0.019;Brazil;Minas Gerais
2021-09-22;MG;Santana da Vargem;city;634;13;345;True;7100.0;7073.0;3158300.0;8963.66464;0.0205;Brazil;Minas Gerais
2021-09-22;MG;Santana de Cataguases;city;648;4;369;True;3872.0;3891.0;3158409.0;16653.8165;0.0062;Brazil;Minas Gerais
2021-09-22;MG;Santana de Pirapama;city;561;20;346;True;7642.0;7589.0;3158508.0;7392.2783;0.0357;Brazil;Minas Gerais
2021-09-22;MG;Santana do Deserto;city;350;14;348;True;3976.0;3981.0;3158607.0;8791.76086;0.04;Brazil;Minas Gerais
2021-09-22;MG;Santana do Garambéu;city;63;2;317;True;2458.0;2476.0;3158706.0;2544.42649;0.0317;Brazil;Minas Gerais
2021-09-22;MG;Santana do Jacaré;city;467;11;317;True;4821.0;4834.0;3158805.0;9660.73645;0.0236;Brazil;Minas Gerais
2021-09-22;MG;Santana do Manhuaçu;city;907;13;324;True;8674.0;8667.0;3158904.0;10464.98212;0.0143;Brazil;Minas Gerais
2021-09-22;MG;Santana do Paraíso;city;6920;116;403;True;34663.0;35369.0;3158953.0;19565.15593;0.0168;Brazil;Minas Gerais
2021-09-22;MG;Santana do Riacho;city;421;4;317;True;4295.0;4315.0;3159001.0;9756.6628;0.0095;Brazil;Minas Gerais
2021-09-22;MG;Santana dos Montes;city;121;0;317;True;3777.0;3765.0;3159100.0;3213.81142;0.0;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Amparo;city;1222;19;360;True;18525.0;18613.0;3159902.0;6565.30382;0.0155;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Aventureiro;city;422;20;364;True;3602.0;3602.0;3160009.0;11715.71349;0.0474;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Grama;city;458;9;317;True;3911.0;3886.0;3160108.0;11785.8981;0.0197;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Itambé;city;111;1;317;True;3838.0;3799.0;3160207.0;2921.82153;0.009;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Jacinto;city;926;15;345;True;11640.0;11604.0;3160306.0;7980.00689;0.0162;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Monte;city;3814;82;403;True;28243.0;28427.0;3160405.0;13416.82204;0.0215;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Retiro;city;457;1;317;True;7277.0;7297.0;3160454.0;6262.84775;0.0022;Brazil;Minas Gerais
2021-09-22;MG;Santo Antônio do Rio Abaixo;city;109;2;318;True;1765.0;1760.0;3160504.0;6193.18182;0.0183;Brazil;Minas Gerais
2021-09-22;MG;Santo Hipólito;city;145;1;335;True;3087.0;3065.0;3160603.0;4730.83197;0.0069;Brazil;Minas Gerais
2021-09-22;MG;Santos Dumont;city;4606;124;387;True;46487.0;46421.0;3160702.0;9922.23347;0.0269;Brazil;Minas Gerais
2021-09-22;MG;Sapucaí-Mirim;city;587;7;317;True;6930.0;6989.0;3165404.0;8398.91258;0.0119;Brazil;Minas Gerais
2021-09-22;MG;Sardoá;city;486;10;334;True;6300.0;6361.0;3165503.0;7640.30813;0.0206;Brazil;Minas Gerais
2021-09-22;MG;Sarzedo;city;2345;77;400;True;32752.0;33413.0;3165537.0;7018.22644;0.0328;Brazil;Minas Gerais
2021-09-22;MG;Sem-Peixe;city;172;5;324;True;2633.0;2606.0;3165560.0;6600.15349;0.0291;Brazil;Minas Gerais
2021-09-22;MG;Senador Amaral;city;832;10;399;True;5356.0;5361.0;3165578.0;15519.49263;0.012;Brazil;Minas Gerais
2021-09-22;MG;Senador Cortes;city;253;2;349;True;2005.0;2003.0;3165602.0;12631.05342;0.0079;Brazil;Minas Gerais
2021-09-22;MG;Senador Firmino;city;371;8;332;True;7812.0;7858.0;3165701.0;4721.30313;0.0216;Brazil;Minas Gerais
2021-09-22;MG;Senador José Bento;city;190;6;374;True;1502.0;1461.0;3165800.0;13004.79124;0.0316;Brazil;Minas Gerais
2021-09-22;MG;Senador Modestino Gonçalves;city;198;8;342;True;4156.0;4105.0;3165909.0;4823.38611;0.0404;Brazil;Minas Gerais
2021-09-22;MG;Senhora de Oliveira;city;284;8;320;True;5786.0;5786.0;3166006.0;4908.39959;0.0282;Brazil;Minas Gerais
2021-09-22;MG;Senhora do Porto;city;106;1;381;True;3523.0;3519.0;3166105.0;3012.21938;0.0094;Brazil;Minas Gerais
2021-09-22;MG;Senhora dos Remédios;city;427;17;335;True;10459.0;10467.0;3166204.0;4079.48791;0.0398;Brazil;Minas Gerais
2021-09-22;MG;Sericita;city;728;4;317;True;7326.0;7333.0;3166303.0;9927.72399;0.0055;Brazil;Minas Gerais
2021-09-22;MG;Seritinga;city;119;2;317;True;1851.0;1854.0;3166402.0;6418.55448;0.0168;Brazil;Minas Gerais
2021-09-22;MG;Serra Azul de Minas;city;144;0;317;True;4293.0;4292.0;3166501.0;3355.07922;0.0;Brazil;Minas Gerais
2021-09-22;MG;Serra da Saudade;city;57;0;317;True;781.0;776.0;3166600.0;7345.36082;0.0;Brazil;Minas Gerais
2021-09-22;MG;Serra do Salitre;city;1420;41;407;True;11582.0;11668.0;3166808.0;12170.03771;0.0289;Brazil;Minas Gerais
2021-09-22;MG;Serra dos Aimorés;city;583;10;326;True;8699.0;8713.0;3166709.0;6691.15115;0.0172;Brazil;Minas Gerais
2021-09-22;MG;Serrania;city;763;22;355;True;7669.0;7668.0;3166907.0;9950.4434;0.0288;Brazil;Minas Gerais
2021-09-22;MG;Serranos;city;48;0;332;True;1963.0;1956.0;3167004.0;2453.98773;0.0;Brazil;Minas Gerais
2021-09-22;MG;Serranópolis de Minas;city;212;2;349;True;4781.0;4809.0;3166956.0;4408.40091;0.0094;Brazil;Minas Gerais
2021-09-22;MG;Serro;city;1194;17;355;True;20966.0;20940.0;3167103.0;5702.00573;0.0142;Brazil;Minas Gerais
2021-09-22;MG;Sete Lagoas;city;23308;604;418;True;239639.0;241835.0;3167202.0;9637.97631;0.0259;Brazil;Minas Gerais
2021-09-22;MG;Setubinha;city;221;3;317;True;12258.0;12378.0;3165552.0;1785.42576;0.0136;Brazil;Minas Gerais
2021-09-22;MG;Silveirânia;city;104;3;339;True;2261.0;2264.0;3167301.0;4593.63958;0.0288;Brazil;Minas Gerais
2021-09-22;MG;Silvianópolis;city;320;12;347;True;6238.0;6248.0;3167400.0;5121.63892;0.0375;Brazil;Minas Gerais
2021-09-22;MG;Simonésia;city;1351;40;331;True;19633.0;19736.0;3167608.0;6845.35874;0.0296;Brazil;Minas Gerais
2021-09-22;MG;Simão Pereira;city;288;13;353;True;2615.0;2618.0;3167509.0;11000.76394;0.0451;Brazil;Minas Gerais
2021-09-22;MG;Sobrália;city;285;17;386;True;5553.0;5514.0;3167707.0;5168.66159;0.0596;Brazil;Minas Gerais
2021-09-22;MG;Soledade de Minas;city;374;8;317;True;6151.0;6189.0;3167806.0;6042.97948;0.0214;Brazil;Minas Gerais
2021-09-22;MG;São Bento Abade;city;217;8;324;True;5286.0;5349.0;3160801.0;4056.83305;0.0369;Brazil;Minas Gerais
2021-09-22;MG;São Brás do Suaçuí;city;346;6;394;True;3738.0;3754.0;3160900.0;9216.83538;0.0173;Brazil;Minas Gerais
2021-09-22;MG;São Domingos das Dores;city;604;12;330;True;5644.0;5658.0;3160959.0;10675.15023;0.0199;Brazil;Minas Gerais
2021-09-22;MG;São Domingos do Prata;city;1189;24;360;True;17359.0;17327.0;3161007.0;6862.1227;0.0202;Brazil;Minas Gerais
2021-09-22;MG;São Francisco;city;1648;41;383;True;56323.0;56477.0;3161106.0;2918.00202;0.0249;Brazil;Minas Gerais
2021-09-22;MG;São Francisco de Paula;city;496;11;359;True;6527.0;6520.0;3161205.0;7607.36196;0.0222;Brazil;Minas Gerais
2021-09-22;MG;São Francisco de Sales;city;873;31;317;True;6238.0;6274.0;3161304.0;13914.56806;0.0355;Brazil;Minas Gerais
2021-09-22;MG;São Francisco do Glória;city;451;6;368;True;4844.0;4800.0;3161403.0;9395.83333;0.0133;Brazil;Minas Gerais
2021-09-22;MG;São Félix de Minas;city;249;3;319;True;3369.0;3362.0;3161056.0;7406.30577;0.012;Brazil;Minas Gerais
2021-09-22;MG;São Geraldo;city;1029;27;349;True;12366.0;12562.0;3161502.0;8191.3708;0.0262;Brazil;Minas Gerais
2021-09-22;MG;São Geraldo da Piedade;city;271;13;383;True;3962.0;3910.0;3161601.0;6930.94629;0.048;Brazil;Minas Gerais
2021-09-22;MG;São Geraldo do Baixio;city;225;7;318;True;4012.0;4059.0;3161650.0;5543.23725;0.0311;Brazil;Minas Gerais
2021-09-22;MG;São Gonçalo do Abaeté;city;432;12;331;True;8389.0;8459.0;3161700.0;5106.98664;0.0278;Brazil;Minas Gerais
2021-09-22;MG;São Gonçalo do Pará;city;579;23;337;True;12411.0;12597.0;3161809.0;4596.33246;0.0397;Brazil;Minas Gerais
2021-09-22;MG;São Gonçalo do Rio Abaixo;city;1499;26;356;True;10920.0;11019.0;3161908.0;13603.7753;0.0173;Brazil;Minas Gerais
2021-09-22;MG;São Gonçalo do Rio Preto;city;229;5;332;True;3167.0;3173.0;3125507.0;7217.14466;0.0218;Brazil;Minas Gerais
2021-09-22;MG;São Gonçalo do Sapucaí;city;2749;61;359;True;25449.0;25561.0;3162005.0;10754.66531;0.0222;Brazil;Minas Gerais
2021-09-22;MG;São Gotardo;city;4478;90;394;True;35469.0;35782.0;3162104.0;12514.67218;0.0201;Brazil;Minas Gerais
2021-09-22;MG;São Joaquim de Bicas;city;1856;110;362;True;31578.0;32148.0;3162922.0;5773.29849;0.0593;Brazil;Minas Gerais
2021-09-22;MG;São José da Barra;city;705;17;356;True;7426.0;7480.0;3162948.0;9425.13369;0.0241;Brazil;Minas Gerais
2021-09-22;MG;São José da Lapa;city;2583;45;385;True;23766.0;24135.0;3162955.0;10702.29956;0.0174;Brazil;Minas Gerais
2021-09-22;MG;São José da Safira;city;427;13;345;True;4268.0;4280.0;3163003.0;9976.63551;0.0304;Brazil;Minas Gerais
2021-09-22;MG;São José da Varginha;city;240;1;317;True;5004.0;5079.0;3163102.0;4725.33963;0.0042;Brazil;Minas Gerais
2021-09-22;MG;São José do Alegre;city;242;7;317;True;4196.0;4210.0;3163201.0;5748.21853;0.0289;Brazil;Minas Gerais
2021-09-22;MG;São José do Divino;city;364;3;344;True;3860.0;3856.0;3163300.0;9439.83402;0.0082;Brazil;Minas Gerais
2021-09-22;MG;São José do Goiabal;city;410;15;318;True;5420.0;5387.0;3163409.0;7610.91517;0.0366;Brazil;Minas Gerais
2021-09-22;MG;São José do Jacuri;city;333;3;317;True;6453.0;6431.0;3163508.0;5178.04385;0.009;Brazil;Minas Gerais
2021-09-22;MG;São José do Mantimento;city;252;3;327;True;2791.0;2806.0;3163607.0;8980.75552;0.0119;Brazil;Minas Gerais
2021-09-22;MG;São João Batista do Glória;city;1116;32;334;True;7453.0;7498.0;3162203.0;14883.96906;0.0287;Brazil;Minas Gerais
2021-09-22;MG;São João Evangelista;city;1034;18;323;True;15774.0;15767.0;3162807.0;6558.00089;0.0174;Brazil;Minas Gerais
2021-09-22;MG;São João Nepomuceno;city;2516;43;397;True;26361.0;26447.0;3162906.0;9513.36636;0.0171;Brazil;Minas Gerais
2021-09-22;MG;São João da Lagoa;city;298;4;326;True;4915.0;4932.0;3162252.0;6042.17356;0.0134;Brazil;Minas Gerais
2021-09-22;MG;São João da Mata;city;313;10;365;True;2749.0;2746.0;3162302.0;11398.39767;0.0319;Brazil;Minas Gerais
2021-09-22;MG;São João da Ponte;city;557;23;326;True;25165.0;25098.0;3162401.0;2219.30034;0.0413;Brazil;Minas Gerais
2021-09-22;MG;São João das Missões;city;484;7;321;True;13014.0;13125.0;3162450.0;3687.61905;0.0145;Brazil;Minas Gerais
2021-09-22;MG;São João del Rei;city;9190;226;410;True;90082.0;90497.0;3162500.0;10155.03276;0.0246;Brazil;Minas Gerais
2021-09-22;MG;São João do Manhuaçu;city;940;29;366;True;11559.0;11674.0;3162559.0;8052.08155;0.0309;Brazil;Minas Gerais
2021-09-22;MG;São João do Manteninha;city;852;12;360;True;5859.0;5918.0;3162575.0;14396.75566;0.0141;Brazil;Minas Gerais
2021-09-22;MG;São João do Oriente;city;801;23;346;True;7498.0;7444.0;3162609.0;10760.3439;0.0287;Brazil;Minas Gerais
2021-09-22;MG;São João do Pacuí;city;50;3;317;True;4419.0;4448.0;3162658.0;1124.10072;0.06;Brazil;Minas Gerais
2021-09-22;MG;São João do Paraíso;city;1773;21;369;True;23618.0;23709.0;3162708.0;7478.17285;0.0118;Brazil;Minas Gerais
2021-09-22;MG;São Lourenço;city;5888;145;395;True;45851.0;46202.0;3163706.0;12744.03705;0.0246;Brazil;Minas Gerais
2021-09-22;MG;São Miguel do Anta;city;532;13;333;True;6938.0;6944.0;3163805.0;7661.29032;0.0244;Brazil;Minas Gerais
2021-09-22;MG;São Pedro da União;city;339;9;317;True;4659.0;4610.0;3163904.0;7353.57918;0.0265;Brazil;Minas Gerais
2021-09-22;MG;São Pedro do Suaçuí;city;351;10;338;True;5246.0;5202.0;3164100.0;6747.40484;0.0285;Brazil;Minas Gerais
2021-09-22;MG;São Pedro dos Ferros;city;438;15;317;True;7781.0;7706.0;3164001.0;5683.88269;0.0342;Brazil;Minas Gerais
2021-09-22;MG;São Romão;city;344;7;379;True;12337.0;12529.0;3164209.0;2745.63014;0.0203;Brazil;Minas Gerais
2021-09-22;MG;São Roque de Minas;city;827;19;338;True;7051.0;7076.0;3164308.0;11687.39401;0.023;Brazil;Minas Gerais
2021-09-22;MG;São Sebastião da Bela Vista;city;599;14;317;True;5504.0;5552.0;3164407.0;10788.9049;0.0234;Brazil;Minas Gerais
